Sigla Empresa,Nombre,Fecha,Año,Número de Mes,Origen,Nombre,Ciudad Origen,Pais Origen,Destino,Nombre,Ciudad Destino,Pais Destino,Tráfico (N/I),Tipo Vuelo,Pasajeros,PesoCargaYCorreo
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,VAR,VARSOVIA,SAN VICENTE DEL CAGUAN,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,11,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,VCE,TESSERA,VENECIA,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,34,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,248,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,VKO,MOSCOW/VNUKOVO,MOSCU,RUSIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,228,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,VLC,VALENCIA,VALENCIA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,8,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,WAW,FEDERIC CHOPN,WARSAW,POLONIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,146,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,ZAG,ZAGREB-PLESO,ZAGREB,CROACIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,80,
THY,TURKISH AIRLINES INC,01-dic-21 00:00:00,2021,12,ZRH,ZURICH,ZURICH,SUIZA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,41,
TIW,TRANSCARGA INTERNATIONAL AIRWAYS C.A.,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CCS,SIMON BOLIVAR INTL,CARACAS,VENEZUELA,I,C,0,545.274
TIW,TRANSCARGA INTERNATIONAL AIRWAYS C.A.,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,C,0,211.297
TIW,TRANSCARGA INTERNATIONAL AIRWAYS C.A.,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,VLN,ARTURO MICHELENA INTL,VALENCIA,VENEZUELA,I,C,0,95.558
TIW,TRANSCARGA INTERNATIONAL AIRWAYS C.A.,01-dic-21 00:00:00,2021,12,CCS,SIMON BOLIVAR INTL,CARACAS,VENEZUELA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,C,0,22.133
TIW,TRANSCARGA INTERNATIONAL AIRWAYS C.A.,01-dic-21 00:00:00,2021,12,MAR,LA CHINITA INTL,MARACAIBO,VENEZUELA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,C,0,1.333
TIW,TRANSCARGA INTERNATIONAL AIRWAYS C.A.,01-dic-21 00:00:00,2021,12,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,C,0,79.958
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,0,72.540
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ASU,SILVIO PETTIROSSI INTL,ASUNCION,PARAGUAY,I,R,0,509.494
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BCT,AFONSO PENA,CURITIBA,BRASIL,I,C,0,46.030
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BUE,MINISTRO PISTARINI,BUENOS AIRES,ARGENTINA,I,R,0,50.326
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,R,0,40.941
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,0,7.341.845
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MVD,CARRASCO,MONTEVIDEO,URUGUAY,I,R,0,321.646
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SAL,EL SALVADOR INTL,SAN SALVADOR,EL SALVADOR,I,C,0,56.539
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SCL,ARTURO MERINO BENITEZ INTL,SANTIAGO,CHILE,I,R,0,60.062
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,UIO,AEROPUERTO INTERNACIONAL MARISCAL S,QUITO,ECUADOR,I,R,0,128.901
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,BUE,MINISTRO PISTARINI,BUENOS AIRES,ARGENTINA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0,454.768
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,0,36.251
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,R,0,18.301
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,SJO,JUAN SANTAMARIA INTL,SAN JOSE,COSTA RICA,I,C,0,61.131
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,CPQ,VIRACOPOS,SAO PAULO,BRASIL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0,840.960
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,MAO,EDUARDO GOMES INTL,MANAUS,BRASIL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0,80.845
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,MAO,EDUARDO GOMES INTL,MANAUS,BRASIL,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,1.420
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,0,2.888.698
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,0,88.589
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0,3.216.910
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,R,0,191.610
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,332.872
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,MVD,CARRASCO,MONTEVIDEO,URUGUAY,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0,184.042
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,PTY,TOCUMEN INTL,PANAMA,PANAMA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0,216.327
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,SAL,EL SALVADOR INTL,SAN SALVADOR,EL SALVADOR,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,C,0,928
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,SCL,ARTURO MERINO BENITEZ INTL,SANTIAGO,CHILE,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0,669.050
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0,2.726
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,10.189
TPA,TAMPA CARGO S.A.S,01-dic-21 00:00:00,2021,12,UIO,AEROPUERTO INTERNACIONAL MARISCAL S,QUITO,ECUADOR,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0,338.826
TSC,AIR TRANSAT,01-dic-21 00:00:00,2021,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,YUL,MONTRÉAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,I,R,250,0
TSC,AIR TRANSAT,01-dic-21 00:00:00,2021,12,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,I,R,179,0
TSC,AIR TRANSAT,01-dic-21 00:00:00,2021,12,YUL,MONTRÉAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,R,979,0
TSC,AIR TRANSAT,01-dic-21 00:00:00,2021,12,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,R,466,0
UAE,EMIRATES,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PUERTO RICO,I,C,0,396.048
UAE,EMIRATES,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,C,0,241.796
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,343,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BCN,BARCELONA,BARCELONA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,221,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AKL,AUCKLAND,AUCKLAND,NUEVA ZELANDA,I,R,12,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,I,R,128,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BCN,BARCELONA,BARCELONA,ESPANA,I,R,64,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BRU,BRUXELLES,BRUSELAS,BELGICA,I,R,15,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BUE,MINISTRO PISTARINI,BUENOS AIRES,ARGENTINA,I,R,0,98
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,I,R,128,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CUN,CANCUN INTL,CANCUN,MEXICO,I,R,6,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DEL,DELICIAS,YOPAL,COLOMBIA,N,R,5,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DUB,DUBLIN,DUBLIN,IRLANDA,I,R,14,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DXB,INTERNATIONAL DUBAI,DUBAI,EMIRATOS ARABE,I,R,1,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,EWR,NEWARK LIBERTY INTL,NEW YORK,ESTADOS UNIDOS,I,R,2.134,8.616
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,FCO,FIUMIFINO,ROMA,ITALIA,I,R,32,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,I,R,94,450
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,GDL,DON MIGUEL HIDALGO Y COSTILLA INTL,GUADALAJARA,MEXICO,I,R,5,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,GUM,GUAM AGANA,GUAM AGANA,GUAM,I,R,0,274
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,GVA,SESTRI,GENOVA,ITALIA,I,R,6,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,IAH,WILLAM P HOBBY TX,HOUSTON,ESTADOS UNIDOS,I,R,6.149,47.408
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,JNB,INTER JOHANNESBURG,JOHANNESBURG,SURAFRICA,I,R,2,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LHR,HEATHROW,LONDRES,INGLATERRA,I,R,148,1.966
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,LIS,LISBOA,LISBOA,PORTUGAL,I,R,29,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MAD,BARAJAS,MADRID,ESPANA,I,R,55,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,I,R,6,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MTY,GENERAL MARIANO ESCOBEDO INTL,MONTERREY,MEXICO,I,R,8,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,I,R,38,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MXP,MALPENSA,MILANO,ITALIA,I,R,25,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,NRT,NARITA,TOKIO,JAPON,I,R,24,20.448
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SJD,SAN JOSE DEL CABO / INTL,SAN JOSE DEL CABO,MEXICO,I,R,12,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PUERTO RICO,I,R,7,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TLV,BEN GURION,TEL AVIV,ISRAEL,I,R,1,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,TPE,CHIANG KAI SHEK,TAIPEI,TAIWAN,I,R,0,769
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,YUL,MONTRÉAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,I,R,60,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,YVR,VANCOUVER INTERNATIONAL,VANCOUVER,CANADA,I,R,1,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,I,R,69,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ZRH,ZURICH,ZURICH,SUIZA,I,R,16,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,BRU,BRUXELLES,BRUSELAS,BELGICA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,23,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,139,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,DUB,DUBLIN,DUBLIN,IRLANDA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,31,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,EWR,NEWARK LIBERTY INTL,NEW YORK,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,839,703
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,FCO,FIUMIFINO,ROMA,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,29,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,551,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,GVA,SESTRI,GENOVA,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,26,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,IAH,WILLAM P HOBBY TX,HOUSTON,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,6.858,2.256
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,LHR,HEATHROW,LONDRES,INGLATERRA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,859,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,LIS,LISBOA,LISBOA,PORTUGAL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,24,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,MAD,BARAJAS,MADRID,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,151,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,6,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,MTY,GENERAL MARIANO ESCOBEDO INTL,MONTERREY,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,10,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,50,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,MXP,MALPENSA,MILANO,ITALIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,37,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,NRT,NARITA,TOKIO,JAPON,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,36,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,SJD,SAN JOSE DEL CABO / INTL,SAN JOSE DEL CABO,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PUERTO RICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,5,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,12,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,YUL,MONTRÉAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,193,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,YYC,"CALGARY INTL,ALTA",CALGARY,CANADA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,282,0
UAL,UNITED AIR LINES INC,01-dic-21 00:00:00,2021,12,ZRH,ZURICH,ZURICH,SUIZA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,53,0
UCG,UNIWORLD AIR CARGO,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CCS,SIMON BOLIVAR INTL,CARACAS,VENEZUELA,I,C,0,17.822
UCG,UNIWORLD AIR CARGO,01-dic-21 00:00:00,2021,12,MAR,LA CHINITA INTL,MARACAIBO,VENEZUELA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,C,0,41.301
UPS,UNITED PARCEL SERVICE CO. SUCURSAL COLOMBIA,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,A,0,288.266
UPS,UNITED PARCEL SERVICE CO. SUCURSAL COLOMBIA,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,0,1.544.399
UPS,UNITED PARCEL SERVICE CO. SUCURSAL COLOMBIA,01-dic-21 00:00:00,2021,12,CPQ,VIRACOPOS,SAO PAULO,BRASIL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0,361.430
UPS,UNITED PARCEL SERVICE CO. SUCURSAL COLOMBIA,01-dic-21 00:00:00,2021,12,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,A,0,141.249
UPS,UNITED PARCEL SERVICE CO. SUCURSAL COLOMBIA,01-dic-21 00:00:00,2021,12,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0,870.484
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,01-dic-21 00:00:00,2021,12,ACA,GENERAL JUAN N ALVAREZ INTL,ACAPULCO,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,1,0
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ACA,GENERAL JUAN N ALVAREZ INTL,ACAPULCO,MEXICO,I,R,5,0
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CUL,CULIACAN,CULIACAN,MEXICO,I,R,2,0
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CUN,CANCUN INTL,CANCUN,MEXICO,I,R,2.261,0
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CZM,COZUMEL INTL,COZUMEL,MEXICO,I,R,2,0
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,GDL,DON MIGUEL HIDALGO Y COSTILLA INTL,GUADALAJARA,MEXICO,I,R,28,0
VOI, VUELA COMPAÑÍA DE AVIACION S.A.P.I DE C.V SUCURSA,01-dic-21 00:00:00,2021,12,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,IAH,WILLAM P HOBBY TX,HOUSTON,ESTADOS UNIDOS,I,R,21,0
